201*{'text': 'A Harshad number in base 10.', 'self': False, 'pos': 'DET'}
203*{'text': 'The 6th Bell number, i.e.', 'self': False, 'pos': 'DET'}
202*{'text': "Both a nontotient and a noncototient, meaning that there are no solutions to the equations φ(x) = 202 nor x - φ(x) = 202, with φ(x) being Euler's totient function.", 'self': True, 'pos': 'DET'}
202*{'text': 'A Smith number in base 10, because its factorization is 2 × 101, and 2 + 0 + 2 = 2 + 1 + 0 + 1 = 4.', 'self': False, 'pos': 'DET'}
204*{'text': 'A refactorable number because it has 12 divisors, and 204 is divisible by 12.', 'self': True, 'pos': 'DET'}
204*{'text': 'A member of the Mian–Chowla sequence, being the smallest number after 182 such that the pairwise sums of the previous terms are all distinct.', 'self': False, 'pos': 'DET'}
204*{'text': 'A Harshad number in base 10.', 'self': False, 'pos': 'DET'}
207*{'text': 'A Wedderburn-Etherington number.', 'self': False, 'pos': 'DET'}
207*{'text': 'A Harshad number.', 'self': False, 'pos': 'DET'}
209*{'text': 'A highly cototient number.', 'self': False, 'pos': 'DET'}
209*{'text': 'A Harshad number.', 'self': False, 'pos': 'DET'}
209*{'text': 'A self number.', 'self': False, 'pos': 'DET'}
208*{'text': 'A tetranacci number.', 'self': False, 'pos': 'DET'}
208*{'text': 'The sum of the squares of the first five primes.', 'self': False, 'pos': 'DET'}
225*{'text': 'A composite number, with its divisors being 1, 2, 4, 5, 10, 11, 20, 22, 44, 55 and 110, making it an amicable number with 284.', 'self': False, 'pos': 'DET'}
225*{'text': 'The sum of four consecutive primes (47 + 53 + 59 + 61).', 'self': False, 'pos': 'DET'}
225*{'text': 'A tetrahedral number, the sum of the first ten triangular numbers.', 'self': False, 'pos': 'DET'}
263*{'text': 'An irregular prime, an Eisenstein prime, a long prime, a Chen prime, a Gaussian prime, a happy prime, a sexy prime, a safe prime, and a Higgs prime.', 'self': False, 'pos': 'DET'}
241*{'text': 'The larger of the twin primes (239, 241).', 'self': True, 'pos': 'DET'}
241*{'text': 'A regular prime and a lucky prime.', 'self': False, 'pos': 'DET'}
241*{'text': 'A repdigit in base 15 (111).', 'self': False, 'pos': 'DET'}
240*{'text': 'A semiperfect number.', 'self': False, 'pos': 'DET'}
243*{'text': 'The largest 3-digit number that is a fifth power (35).', 'self': False, 'pos': 'DET'}
243*{'text': 'A perfect totient number.', 'self': False, 'pos': 'DET'}
243*{'text': 'The sum of five consecutive prime numbers (41 + 43 + 47 + 53 + 59).', 'self': False, 'pos': 'DET'}
243*{'text': 'An 82-gonal number.', 'self': False, 'pos': 'DET'}
243*{'text': 'A Harshad number.', 'self': False, 'pos': 'DET'}
242*{'text': 'The smallest integer to start a run of four consecutive integers with the same number of divisors.', 'self': False, 'pos': 'DET'}
242*{'text': 'A nontotient since there is no integer with 242 coprimes below it.', 'self': True, 'pos': 'DET'}
242*{'text': 'A palindrome.', 'self': False, 'pos': 'DET'}
227*{'text': 'A prime number, and a twin prime with 229 (thus 227 is a Chen prime).', 'self': True, 'pos': 'DET'}
227*{'text': 'Also a regular prime.', 'self': False, 'pos': 'ADV'}
226*{'text': 'A composite number, with its divisors being 1, 2, 4, 5, 10, 11, 20, 22, 44, 55 and 110, making it an amicable number with 284.', 'self': False, 'pos': 'DET'}
226*{'text': 'The sum of four consecutive primes (47 + 53 + 59 + 61).', 'self': False, 'pos': 'DET'}
226*{'text': 'A tetrahedral number, the sum of the first ten triangular numbers.', 'self': False, 'pos': 'DET'}
269*{'text': 'A regular prime, an Eisenstein prime with no imaginary part, a long prime, a Chen prime, a Pillai prime, a Pythagorean prime, a twin prime, a sexy prime, a Higgs prime, a strong prime, and a highly cototient number.', 'self': False, 'pos': 'DET'}
224*{'text': 'A composite number, with its divisors being 1, 2, 4, 5, 10, 11, 20, 22, 44, 55 and 110, making it an amicable number with 284.', 'self': False, 'pos': 'DET'}
224*{'text': 'The sum of four consecutive primes (47 + 53 + 59 + 61).', 'self': False, 'pos': 'DET'}
224*{'text': 'A tetrahedral number, the sum of the first ten triangular numbers.', 'self': False, 'pos': 'DET'}
223*{'text': 'A long prime, a strong prime, a lucky prime and a sexy prime (with 229).', 'self': False, 'pos': 'DET'}
223*{'text': 'The fourth Carol number and the third to be prime.', 'self': False, 'pos': 'DET'}
223*{'text': "The sum of three consecutive primes (71 + 73 + 79), the sum of seven consecutive primes (19 + 23 + 29 + 31 + 37 + 41 + 43), and the smallest number requiring 37 fifth powers for Waring representation (see Waring's problem), strictly non-palindromic number.", 'self': False, 'pos': 'DET'}
221*{'text': 'A semiprime.', 'self': False, 'pos': 'DET'}
221*{'text': 'The sum of five consecutive prime numbers (37 + 41 + 43 + 47 + 53).', 'self': False, 'pos': 'DET'}
221*{'text': 'The sum of nine consecutive prime numbers (11 + 13 + 17 + 19 + 23 + 29 + 31 + 37 + 41).', 'self': False, 'pos': 'DET'}
220*{'text': 'A composite number, with its divisors being 1, 2, 4, 5, 10, 11, 20, 22, 44, 55 and 110, making it an amicable number with 284.', 'self': False, 'pos': 'DET'}
220*{'text': 'The sum of four consecutive primes (47 + 53 + 59 + 61).', 'self': False, 'pos': 'DET'}
220*{'text': 'A tetrahedral number, the sum of the first ten triangular numbers.', 'self': False, 'pos': 'DET'}
239*{'text': 'A prime number.', 'self': False, 'pos': 'DET'}
239*{'text': 'The largest integer n whose factorial can be written as the product of distinct factors between n\xa0+\xa01 and 2n, both included.', 'self': False, 'pos': 'DET'}
