768*{'text': 'Pepin the Short (714–768), king of the Franks since 751, dies; he is succeeded by his sons Carloman (eastern Franks) and Charles, aka Charlemagne (western Franks).', 'self': True, 'pos': 'NP'}
768*{'text': 'Deventer (in the present day Netherlands) is founded (approximate date).', 'self': False, 'pos': 'NP'}
768*{'text': 'Aurelio succeeds Fruela I as king of Asturias.', 'self': False, 'pos': 'NP'}
768*{'text': 'The date, according to the Annales Cambriae, when Wales begins to celebrate Easter on the Roman date, at the teaching of Elbodugus.', 'self': False, 'pos': 'DET'}
768*{'date': 'August 7', 'text': 'Pope Stephen III succeeds Pope Paul I as the 94th pope.', 'self': False, 'pos': 'NP'}
769*{'text': 'Pope Stephen III holds a council; papal election procedure is changed and the devotion to icons is confirmed.', 'self': False, 'pos': 'NP'}
769*{'text': 'The Monastery of Tallaght is founded by Máel Ruain.', 'self': False, 'pos': 'DET'}
762*{'date': 'July 30', 'text': 'Abbasid caliph al-Mansur founds a new capital at Baghdad, Iraq.', 'self': False, 'pos': 'NP'}
762*{'text': 'Tang military leader Li Fuguo kills the wife of Suzong, Empress Zhang,and shortly afterward Suzong dies of a heart attack; Daizong kills Li.', 'self': False, 'pos': 'NP'}
763*{'text': 'Ciniod succeeds Bridei V as king of the Picts.', 'self': False, 'pos': 'NP'}
763*{'date': 'November 18', 'text': "Tibetan forces occupy the Chinese capital Chang'an of the Tang Dynasty for 16 days.", 'self': False, 'pos': 'NP'}
760*{'text': 'The Maya city of Dos Pilas is abandoned.', 'self': False, 'pos': 'DET'}
760*{'text': 'Emperor Xuanzong is placed under house arrest by Li Fuguo with the support of Emperor Suzong.', 'self': False, 'pos': 'NP'}
760*{'text': 'The church of Santa Sophia in Benevento is built (approximate date).', 'self': False, 'pos': 'DET'}
760*{'text': 'The Kailash Temple is built on the orders of Krishna I of the Rashtrakutas.', 'self': False, 'pos': 'DET'}
761*{'text': 'Bridei V succeeds Onuist as king of the Picts.', 'self': False, 'pos': 'NP'}
761*{'text': 'The city of Oviedo is founded by Máximo and Fromestano.', 'self': False, 'pos': 'DET'}
761*{'text': "An Abbasid army reconquers Kairouan from 'Abd al-Rahman Ibn Rustam.", 'self': False, 'pos': 'DET'}
766*{'date': 'November 16', 'text': 'Nicetas is appointed Patriarch of Constantinople.', 'self': False, 'pos': 'NP'}
767*{'text': 'The Kharijite Berbers of Tlemcen and Tiaret try to conquer Ifriqiya (Tunisia) from the Abbasid caliphate but fail to conquer the capital, Kairouan.', 'self': False, 'pos': 'DET'}
767*{'text': 'A period of anarchy begins in Bulgaria.', 'self': False, 'pos': 'DET'}
767*{'text': 'Constantine II becomes antipope.', 'self': False, 'pos': 'NP'}
764*{'text': 'Mauricius Galba becomes Doge of Venice.', 'self': False, 'pos': 'NP'}
